100018253451;6994294;TUNXIS HILL-1X-TRANS;D - Transformer with LTC 3043;14;0;1963;1;;;;1;;;
100018253523;7001371;WATER ST;D - Transformer B with LTC 316;116;36;1969;1;;;;1;;;
100018253524;7001370;WATER ST;D - Transformer C with LTC 317;116;36;1971;1;;;;1;;;
100018253613;E-691368B;WHITNEY AVE;D - Transformer with LTC 2221;14;0;1964;1;;;;1;;;
100018253614;PBR-47621;WHITNEY AVE;D - Transformer with LTC 2222;14;0;1967;1;;;;1;;;
100018253621;A1826T;WOODMONT;D - Transformer B with LTC 4207;118;30;1993;1;;;;1;;;
100018253639;A1825T;WOODMONT;D - Transformer A with LTC 4206;118;30;1993;1;;;;1;;;
100019351422;G1662-01;ANSONIA;D - Transformer B with LTC 6444;118;24;2005;1;;;;1;;;
100019351430;G1662-02;ANSONIA;D - Transformer A with LTC 6443;118;24;2005;1;;;;1;;;
100019351534;D-590187;OLD TOWN;D - Transformer A with LTC 793;116;36;1967;1;;;;1;;;
100019351535;D-590188;OLD TOWN;D - Transformer B with LTC 794;116;36;1968;1;;;;1;;;
